P1,P2,P3,P4
-2.069297805762988318e+01,3.434593111101033003e+01,-7.999738185256751422e+01,-4.523047345669358066e+01
-2.071167160385610728e+01,3.496057719386785578e+01,-7.999509128768653454e+01,-4.580782293242042158e+01
-2.073131012519940342e+01,3.560629417397935725e+01,-7.999268493274675507e+01,-4.641435792927927650e+01
-2.075174824087253356e+01,3.627830191330576071e+01,-7.999018060160338450e+01,-4.704558836709598779e+01
-2.077284057008825613e+01,3.697182027380799951e+01,-7.998759610811163157e+01,-4.769702416569640491e+01
-2.079444173205932245e+01,3.768206911744698573e+01,-7.998494926612666234e+01,-4.836417524490635600e+01
-2.081640634599849449e+01,3.840426830618366694e+01,-7.998225788950371395e+01,-4.904255152455170474e+01
-2.083858903111853067e+01,3.913363770197895519e+01,-7.997953979209795250e+01,-4.972766292445828640e+01
-2.086084440663218942e+01,3.986539716679376966e+01,-7.997681278776460090e+01,-5.041501936445193621e+01
-2.088302709175222560e+01,4.059476656258905791e+01,-7.997409469035883944e+01,-5.110013076435851787e+01
-2.090499170569139764e+01,4.131696575132573912e+01,-7.997140331373589106e+01,-5.177850704400386661e+01
-2.092659286766246396e+01,4.202721459496473244e+01,-7.996875647175092183e+01,-5.244565812321382481e+01
-2.094768519687818653e+01,4.272073295546696414e+01,-7.996617197825916890e+01,-5.309709392181423482e+01
-2.096812331255131667e+01,4.339274069479336760e+01,-7.996366764711579833e+01,-5.372832435963094611e+01
-2.098776183389461281e+01,4.403845767490486907e+01,-7.996126129217601886e+01,-5.433485935648980103e+01
-2.100645538012083691e+01,4.465310375776239482e+01,-7.995897072729503918e+01,-5.491220883221664906e+01
-2.102405857044274384e+01,4.523189880532687113e+01,-7.995681376632805382e+01,-5.545588270663732544e+01
-2.104042602407309559e+01,4.577006267955921714e+01,-7.995480822313024305e+01,-5.596139089957767254e+01
-2.105541236022464346e+01,4.626281524242036625e+01,-7.995297191155682981e+01,-5.642424333086355404e+01
-2.106887219811014944e+01,4.670537635587124470e+01,-7.995132264546300860e+01,-5.683994992032079097e+01
-2.108066015694236839e+01,4.709296588187278587e+01,-7.994987823870397392e+01,-5.720402058777523990e+01
-2.109063085593406228e+01,4.742080368238590182e+01,-7.994865650513492028e+01,-5.751196525305275031e+01
-2.109863891429798599e+01,4.768410961937152592e+01,-7.994767525861104218e+01,-5.775929383597915745e+01
-2.110453895124689794e+01,4.787810355479059155e+01,-7.994695231298756255e+01,-5.794151625638030367e+01
-2.110818558599355299e+01,4.799800535060401785e+01,-7.994650548211966168e+01,-5.805414243408204555e+01
-2.110943343775071668e+01,4.803903486877273110e+01,-7.994635257986253407e+01,-5.809268228891021124e+01
-2.117000000000000171e+01,4.632999999999999829e+01,-8.088000000000002387e+01,-5.829000000000002046e+01
-2.105540421257215300e+01,4.635453226047442854e+01,-8.091344561289346871e+01,-5.827426402367430569e+01
-2.072051749397232001e+01,4.642622362360845045e+01,-8.101118473406749843e+01,-5.822827830645062619e+01
-2.017869080972608131e+01,4.654221596196815369e+01,-8.116932078726269140e+01,-5.815387616595915432e+01
-1.944327512535901192e+01,4.669965114811960660e+01,-8.138395719621961177e+01,-5.805289091983006955e+01
-1.852762140639668331e+01,4.689567105462891305e+01,-8.165119738467883792e+01,-5.792715588569355845e+01
-1.744508061836467050e+01,4.712741755406214850e+01,-8.196714477638094820e+01,-5.777850438117979337e+01
-1.620900372678854495e+01,4.739203251898540259e+01,-8.232790279506647835e+01,-5.760876972391895379e+01
-1.483274169719389235e+01,4.768665782196475789e+01,-8.272957486447603515e+01,-5.741978523154123337e+01
-1.332964549510627705e+01,4.800843533556629694e+01,-8.316826440835018275e+01,-5.721338422167679738e+01
-1.171306608605127764e+01,4.835450693235611652e+01,-8.364007485042947110e+01,-5.699140001195583238e+01
-9.996354435554465567e+00,4.872201448490029208e+01,-8.414110961445449277e+01,-5.675566592000851784e+01
-8.192861509141422971e+00,4.910809986576490616e+01,-8.466747212416579771e+01,-5.650801526346502612e+01
-6.315938272337712434e+00,4.950990494751606263e+01,-8.521526580330397849e+01,-5.625028135995555090e+01
-4.378935690668921410e+00,4.992457160271982275e+01,-8.578059407560958505e+01,-5.598429752711026453e+01
-2.395204729660623144e+00,5.034924170394229037e+01,-8.635956036482319575e+01,-5.571189708255934647e+01
-3.780963548383837747e-01,5.078105712374954095e+01,-8.694826809468538897e+01,-5.543491334393298331e+01
1.659038468272221678e+00,5.121715973470766414e+01,-8.754282068893671465e+01,-5.515517962886134740e+01
3.702848774145607536e+00,5.165469140938274251e+01,-8.813932157131776535e+01,-5.487452925497461820e+01
5.739983597256212988e+00,5.209079402034086570e+01,-8.873387416556909102e+01,-5.459479553990298228e+01
7.757091972078452358e+00,5.252260944014811628e+01,-8.932258189543128424e+01,-5.431781180127661912e+01
9.740822933086761282e+00,5.294727954137058390e+01,-8.990154818464489495e+01,-5.404541135672570107e+01
1.167782551475554698e+01,5.336194619657435112e+01,-9.046687645695050151e+01,-5.377942752388041470e+01
1.355474875155925218e+01,5.376375127832550049e+01,-9.101467013608868228e+01,-5.352169362037093947e+01
1.535824167797229478e+01,5.414983665919011457e+01,-9.154103264579998722e+01,-5.327404296382744775e+01
1.707495332846910685e+01,5.451734421173429723e+01,-9.204206740982500889e+01,-5.303830887188013321e+01
1.869153273752412048e+01,5.486341580852410971e+01,-9.251387785190429724e+01,-5.281632466215916821e+01
2.019462893961171801e+01,5.518519332212564876e+01,-9.295256739577844485e+01,-5.260992365229473222e+01
2.157089096920638127e+01,5.547981862510501117e+01,-9.335423946518800165e+01,-5.242093915991701181e+01
2.280696786078249261e+01,5.574443359002825815e+01,-9.371499748387353179e+01,-5.225120450265617222e+01
2.388950864881450542e+01,5.597618008946149359e+01,-9.403094487557564207e+01,-5.210255299814241425e+01
2.480516236777683758e+01,5.617219999597080005e+01,-9.429818506403486822e+01,-5.197681796400589604e+01
2.554057805214391408e+01,5.632963518212226006e+01,-9.451282147299178860e+01,-5.187583271787681127e+01
2.608240473639015278e+01,5.644562752048194909e+01,-9.467095752618698157e+01,-5.180143057738533940e+01
2.641729145498998577e+01,5.651731888361597811e+01,-9.476869664736102550e+01,-5.175544486016165990e+01
2.653188724241783092e+01,5.654185114409040835e+01,-9.480214226025445612e+01,-5.173970888383594513e+01
2.522999999999998977e+01,5.503000000000000114e+01,-9.509000000000000341e+01,-5.220000000000001705e+01
2.523312756585349348e+01,5.498722503572880527e+01,-9.508863784596721302e+01,-5.215315791862457928e+01
2.524226734567781705e+01,5.486222247023724208e+01,-9.508465718224033481e+01,-5.201626989441092519e+01
2.525705496286866136e+01,5.465997579450837662e+01,-9.507821670637657974e+01,-5.179479325722803651e+01
2.527712604082173797e+01,5.438546849952525974e+01,-9.506947511593315880e+01,-5.149418533694489497e+01
2.530211620293275487e+01,5.404368407627092807e+01,-9.505859110846729720e+01,-5.111990346343048230e+01
2.533166107259742361e+01,5.363960601572845377e+01,-9.504572338153620592e+01,-5.067740496655378024e+01
2.536539627321144508e+01,5.317821780888087346e+01,-9.503103063269711015e+01,-5.017214717618377762e+01
2.540295742817053082e+01,5.266450294671124510e+01,-9.501467155950723509e+01,-4.960958742218945616e+01
2.544398016087039238e+01,5.210344492020262663e+01,-9.499680485952377751e+01,-4.899518303443979761e+01
2.548810009470673421e+01,5.150002722033806180e+01,-9.497758923030397682e+01,-4.833439134280377658e+01
2.553495285307526430e+01,5.085923333810060853e+01,-9.495718336940504400e+01,-4.763266967715038902e+01
2.558417405937169065e+01,5.018604676447331059e+01,-9.493574597438419005e+01,-4.689547536734861666e+01
2.563539933699172479e+01,4.948545099043923301e+01,-9.491343574279864015e+01,-4.612826574326742701e+01
2.568826430933107119e+01,4.876242950698141243e+01,-9.489041137220560529e+01,-4.533649813477582313e+01
2.574240459978543782e+01,4.802196580508292101e+01,-9.486683156016231067e+01,-4.452562987174277964e+01
2.579745583175053625e+01,4.726904337572678827e+01,-9.484285500422596726e+01,-4.370111828403727827e+01
2.585305362862207090e+01,4.650864570989607927e+01,-9.481864040195380028e+01,-4.286842070152829365e+01
2.590883361379574978e+01,4.574575629857385195e+01,-9.479434645090302070e+01,-4.203299445408482882e+01
2.596443141066728444e+01,4.498535863274314295e+01,-9.477013184863085371e+01,-4.120029687157584419e+01
2.601948264263238286e+01,4.423243620338701021e+01,-9.474615529269451031e+01,-4.037578528387034282e+01
2.607362293308674950e+01,4.349197250148851168e+01,-9.472257548065121568e+01,-3.956491702083729933e+01
2.612648790542609589e+01,4.276895101803069821e+01,-9.469955111005818083e+01,-3.877314941234568835e+01
2.617771318304613004e+01,4.206835524399662063e+01,-9.467724087847263092e+01,-3.800593978826451291e+01
2.622693438934255639e+01,4.139516867036932268e+01,-9.465580348345177697e+01,-3.726874547846273344e+01
2.627378714771108648e+01,4.075437478813186942e+01,-9.463539762255284415e+01,-3.656702381280933878e+01
2.631790708154742831e+01,4.015095708826729748e+01,-9.461618199333304347e+01,-3.590623212117332486e+01
2.635892981424728987e+01,3.958989906175868612e+01,-9.459831529334958589e+01,-3.529182773342366630e+01
2.639649096920637561e+01,3.907618419958905776e+01,-9.458195622015971082e+01,-3.472926797942933774e+01
2.643022616982039708e+01,3.861479599274147745e+01,-9.456726347132061505e+01,-3.422401018905934222e+01
2.645977103948506226e+01,3.821071793219900314e+01,-9.455439574438952377e+01,-3.378151169218264727e+01
2.648476120159608271e+01,3.786893350894467858e+01,-9.454351173692366217e+01,-3.340722981866822749e+01
2.650483227954915932e+01,3.759442621396155459e+01,-9.453477014648024124e+01,-3.310662189838508596e+01
2.651961989674000364e+01,3.739217953823268203e+01,-9.452832967061648617e+01,-3.288514526120219728e+01
2.652875967656432721e+01,3.726717697274112595e+01,-9.452434900688960795e+01,-3.274825723698853608e+01
2.653188724241783092e+01,3.722440200846993008e+01,-9.452298685285681756e+01,-3.270141515561310541e+01
2.581000000000000227e+01,3.762999999999999545e+01,-9.509000000000000341e+01,-3.306000000000000227e+01
2.581173421308382743e+01,3.767543255201961472e+01,-9.508930847003630049e+01,-3.310487486915533850e+01
2.581680215617345553e+01,3.780820146617404731e+01,-9.508728759121032681e+01,-3.323601404989084074e+01
2.582500178502610666e+01,3.802301362960663056e+01,-9.508401793011981340e+01,-3.344818940211074221e+01
2.583613105539901156e+01,3.831457592946071600e+01,-9.507958005336244867e+01,-3.373617278571926192e+01
2.584998792304938675e+01,3.867759525287964095e+01,-9.507405452753596364e+01,-3.409473606062065443e+01
2.586637034373445942e+01,3.910677848700674986e+01,-9.506752191923806095e+01,-3.451865108671913163e+01
2.588507627321145677e+01,3.959683251898540135e+01,-9.506006279506647161e+01,-3.500268972391894096e+01
2.590590366723759885e+01,4.014246423595892566e+01,-9.505175772161888403e+01,-3.554162383212430854e+01
2.592865048157011287e+01,4.073838052507066720e+01,-9.504268726549301505e+01,-3.613022527123946048e+01
2.595311467196621891e+01,4.137928827346398464e+01,-9.503293199328659568e+01,-3.676326590116864423e+01
2.597909419418314414e+01,4.205989436828221528e+01,-9.502257247159732856e+01,-3.743551758181607880e+01
2.600638700397811576e+01,4.277490569666869646e+01,-9.501168926702293049e+01,-3.814175217308600452e+01
2.603479105710835029e+01,4.351902914576678683e+01,-9.500036294616110411e+01,-3.887674153488265461e+01
2.606410430933107847e+01,4.428697160271982369e+01,-9.498867407560956622e+01,-3.963525752711025518e+01
2.609412471640352038e+01,4.507343995467115150e+01,-9.497670322196604786e+01,-4.041207200967303947e+01
2.612465023408290321e+01,4.587314108876411467e+01,-9.496453095182822324e+01,-4.120195684247524781e+01
2.615547881812645059e+01,4.668078189214206475e+01,-9.495223783179385180e+01,-4.199968388542110631e+01
2.618640842429138260e+01,4.749106925194833906e+01,-9.493990442846060773e+01,-4.280002499841484109e+01
2.621723700833492998e+01,4.829871005532628914e+01,-9.492761130842623629e+01,-4.359775204136069959e+01
2.624776252601431281e+01,4.909841118941925231e+01,-9.491543903828841167e+01,-4.438763687416290793e+01
2.627778293308675472e+01,4.988487954137058722e+01,-9.490346818464489331e+01,-4.516445135672569222e+01
2.630709618530948291e+01,5.065282199832361698e+01,-9.489177931409335542e+01,-4.592296734895329280e+01
2.633550023843971744e+01,5.139694544742170734e+01,-9.488045299323152904e+01,-4.665795671074994289e+01
2.636279304823468905e+01,5.211195677580819563e+01,-9.486956978865713097e+01,-4.736419130201986860e+01
2.638877257045161429e+01,5.279256287062641917e+01,-9.485921026696786384e+01,-4.803644298266730317e+01
2.641323676084772032e+01,5.343347061901974371e+01,-9.484945499476144448e+01,-4.866948361259648692e+01
2.643598357518023434e+01,5.402938690813148526e+01,-9.484038453863557550e+01,-4.925808505171164597e+01
2.645681096920637643e+01,5.457501862510500956e+01,-9.483207946518798792e+01,-4.979701915991701355e+01
2.647551689868337377e+01,5.506507265708364685e+01,-9.482462034101639858e+01,-5.028105779711681578e+01
2.649189931936844644e+01,5.549425589121076285e+01,-9.481808773271849589e+01,-5.070497282321529298e+01
2.650575618701882163e+01,5.585727521462969491e+01,-9.481256220689201086e+01,-5.106353609811668548e+01
2.651688545739172653e+01,5.614883751448377325e+01,-9.480812433013464613e+01,-5.135151948172520520e+01
2.652508508624437766e+01,5.636364967791635650e+01,-9.480485466904413272e+01,-5.156369483394510667e+01
2.653015302933400577e+01,5.649641859207078909e+01,-9.480283379021815904e+01,-5.169483401468060890e+01
2.653188724241783092e+01,5.654185114409040835e+01,-9.480214226025445612e+01,-5.173970888383594513e+01
